display_name,first_name,last_name,birth_date,college_name,position,jersey_number,height,weight,team_abbr,draft_club,headshot,draftround
Ashtyn Davis,Ashtyn,Davis,1996-10-10,California,SS,21,73,200,NYJ,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbanhtslhiidu6nutxzc",3
Asim Richards,Asim,Richards,2000-10-02,North Carolina,T,76,76,315,DAL,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/advykwubzrbtjz9ckb9l",5
Asmar Bilal,Asmar,Bilal,1997-04-12,Notre Dame,LB,57,74,227,LV,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y4zamga7jtntfpia67yk",
Aston Whiteside,Aston,Whiteside,,,DE,,74,255,CIN,,,
Ataefiok Etukeren,Ataefiok,Etukeren,,,DE,74,75,245,BUF,,,
Atari Bigby,Atari,Bigby,1981-09-19,,SS,26,71,211,LAC,,,
Ataveus Cash,Ataveus,Cash,1979-05-02,,WR,13,74,203,WAS,,,
Atiyyah Ellison,Atiyyah,Ellison,1981-09-29,,DT,99,75,315,KC,,,
Atlas Herrion,Atlas,Herrion,,,G,,76,304,HOU,,,
Atnaf Harris,Atnaf,Harris,1979-02-27,,WR,81,73,182,HOU,,,
Atonio Mafi,Atonio,Mafi,2000-10-20,UCLA,G,65,76,339,IND,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xdqzggyys7bapcjjajcl",5
Aubrayo Franklin,Aubrayo,Franklin,1980-08-27,,NT,97,73,320,IND,,,
Aubrey Beavers,Aubrey,Beavers,1971-08-30,,LB,58,75,231,NYJ,,,
Aubrey Matthews,Aubrey,Matthews,1962-09-15,,WR,83,67,165,DET,,,
Aubrey Miller,Aubrey,Miller,,Jackson State,ILB,52,74,225,MIA,,,
Auden Tate,Audeen,Tate,1997-02-03,Florida State,WR,89,77,228,ARI,CIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gp64utjveglpbit53u3t",7
Audie Cole,Audie,Cole,1989-06-01,North Carolina State,LB,57,77,248,NO,MIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dq1clg1f1mczpfbdgzmy",7
Audray McMillian,Audray,McMillian,1962-08-13,,CB,,71,190,MIN,,,
Audric Estime,Audric,Estime,2003-09-06,Notre Dame,RB,23,71,227,DEN,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cb8k8fqbi3rnecaiqrcy",5
Augie Contressa,Augustus,Contressa,,Stony Brook,DB,37,72,210,TB,,,
Augie Hoffmann,Augie,Hoffmann,,,G,74,74,315,NO,,,
Aundrae Allison,Aundrae,Allison,1984-06-25,,WR,4,72,198,TB,,,
Aundray Bruce,Aundray,Bruce,1966-04-30,,DE,99,77,270,OAK,,,
Aundrey Walker,Aundrey,Walker,,,T,60,78,305,MIA,,,
Austen Lane,Austen,Lane,1987-11-09,,DE,73,78,265,CHI,,,
Austen Pleasants,Austen,Pleasants,1997-08-22,Ohio,T,62,79,312,SF,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dzokzdol2hu66ddqgkdh",
Austin Ajiake,Austin,Ajiake,2000-06-30,Nevada-Las Vegas,MLB,58,74,220,IND,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qmi8bccpihbolzxzz7an",
Austin Allen,Austin,Allen,1998-11-10,Nebraska,TE,49,80,260,GB,,,
Austin Allen,Austin,Allen,1994-08-21,Arkansas,QB,8,73,209,TB,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ncl56sot1fdwwye4nmgm",
Austin Aune,Austin,Aune,,North Texas,QB,14,74,221,ATL,,,
Austin Barnard,Austin,Barnard,1995-06-22,Samford,K,3,75,207,TEN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvddl07u20hmlrattsjk",
Austin Blythe,Austin,Blythe,1992-06-16,Iowa,C,63,75,300,SEA,IND,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6btrewtlie9dltfqkst",7
Austin Booker,Austin,Booker,2002-12-14,Kansas,DE,94,78,245,CHI,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v1unnbpdxmzbu5uxzlus",5
Austin Brown,Austin,Brown,1991-09-14,Miami (Ohio),NT,71,74,295,NO,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rxjenf3ou8h9m8iiu2j7",
Austin Bryant,Austin,Bryant,1996-11-12,Clemson,DE,41,78,261,SF,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ag25mjupbuj0nfidcdsd",4
Austin Calitro,Austin,Calitro,1994-01-10,Villanova,ILB,53,72,240,LV,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kgiqm9wqj1gurqewpwxg",
Austin Capps,Austin,Capps,,,C,,76,304,ATL,,,
Austin Carr,Austin,Carr,1993-12-25,Northwestern,WR,80,73,195,NO,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uuln9v0o8aeurocrzvxp",
Austin Collie,Austin,Collie,1985-11-11,,WR,10,72,204,NE,,,
Austin Corbett,Austin,Corbett,1995-09-05,Nevada,C,63,76,305,CAR,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w4tsicnvnrbxievvfxe4",2
Austin Cutting,Austin,Cutting,1996-10-27,Air Force,LS,58,75,245,MIN,MIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qifwvemkdag7gcygq4lf",7
Austin Davis,Austin,Davis,1989-06-02,Southern Mississippi,QB,12,74,221,TEN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wmquxjs1nuwferz7o9q2",
Austin Davis,Austin,Davis,1995-02-25,Duke,C,60,76,301,GB,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/egt2ca8u47nytorcia3e",
Austin Deculus,Austin,Deculus,1999-03-12,Louisiana State,T,75,78,330,HOU,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etvelnhqcu7ajdvuvzac",6
Austin Droogsma,Austin,Droogsma,1995-03-04,Florida State,G,66,75,331,NYG,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlpu3ryunib1hstaxli8",
Austin Duke,Austin,Duke,1993-08-03,North Carolina-Charlotte,WR,8,69,170,CAR,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tfbsl5wru1z6gnmntlee",
Austin Edwards,Austin,Edwards,1997-08-27,Ferris State,DE,97,77,280,KC,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wtgrfvcwtkinvvzycba5",
Austin Ekeler,Austin,Ekeler,1995-05-17,"Western State, Colo.",RB,30,70,200,WAS,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",
Austin Exford,Austin,Exford,1996-05-16,Appalachian State,DB,47,72,200,HOU,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v0butofupslgupmsq8ej",
Austin Faoliu,Austin,Faoliu,1999-01-09,Oregon,DT,64,75,295,SEA,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yiunfanktxfm6gowcldw",
Austin Fleer,Austin,Fleer,1995-06-01,Mesa State,T,63,79,306,DEN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cumb9mgcpb5wteiyaruj",
Austin Fort,Austin,Fort,1995-05-14,Wyoming,TE,89,76,244,TEN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxob0kbcgzgv7kdlm2bc",
Austin Franklin,Austin,Franklin,,,WR,15,71,189,LA,,,
Austin Gearing,Austin,Gearing,1994-07-08,Miami (Ohio),LB,49,77,257,PIT,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dwq3gytsqql1nhwrhaan",
Austin Golson,Austin,Golson,1995-07-09,Auburn,T,63,77,315,NYJ,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwlzgxqstbr1almicr90",
Austin Hill,Austin,Hill,,,WR,16,75,212,LA,,,
Austin Holtz,Austin,Holtz,,,T,72,77,301,NYG,,,
Austin Hooper,Austin,Hooper,1994-10-29,Stanford,TE,81,76,254,NE,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hj0ybtjspne3t1cso961",3
Austin Howard,Austin,Howard,1987-03-22,Northern Iowa,T,78,79,330,WAS,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rlkl035tmrtg7rlu6qsi",
Austin Jackson,Austin,Jackson,1999-08-11,Southern California,T,73,78,310,MIA,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwolexetiqcyxlfpm35u",1
Austin Johnson,Austin,Johnson,1989-06-16,Tennessee,FB,46,74,240,TB,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/se6aqbzkyvpmtcr46bwz",
Austin Johnson,Austin,Johnson,1994-05-08,Penn State,DT,98,76,314,BUF,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ggb026caft3iv7codtxe",2
Austin Jones,Austin,Jones,2001-02-07,Southern California,RB,46,70,200,WAS,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/afyyzy9wfsmwmq6lrmdy",
Austin King,Austin,King,1981-04-11,,C,64,75,288,SEA,,,
Austin Larkin,Austin,Larkin,1995-04-06,Purdue,DE,96,75,265,CAR,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr4ytrbzhw4x13xe5itt",
Austin MacGinnis,Austin,MacGinnis,1995-05-04,Kentucky,K,18,70,185,LA,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zravzw2lftem5jgzqqpy",
Austin Mack,Austin,Mack,1997-08-31,Ohio State,WR,81,74,215,ATL,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b0qw4yrgtryeikt4fypi",
Austin Maloata,Austin,Maloata,1996-02-11,Austin Peay State,NT,92,73,305,WAS,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d3vfdzikfkwk5jc9o2dm",
Austin McNamara,Austin,McNamara,2001-02-24,Texas Tech,P,7,76,210,CIN,,,
Austin Pasztor,Austin,Pasztor,1990-11-26,Virginia,T,68,79,305,TEN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ujddz3chbhdogni5ek7f",
Austin Pettis,Austin,Pettis,1988-02-08,,WR,82,75,203,LAC,,,
Austin Proehl,Austin,Proehl,1995-10-11,North Carolina,WR,87,70,175,NYG,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/auhxhzc78mmrhqrswuwh",7
Austin Reed,Austin,Reed,2000-02-22,Western Kentucky,QB,16,74,220,CHI,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/as3ophwqsfgusvffepv1",
Austin Rehkow,Austin,Rehkow,1995-03-17,Idaho,P,3,75,213,IND,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wtxebetjkp0zyeh96zb7",
Austin Reiter,Austin,Reiter,1991-11-27,South Florida,C,61,75,300,KC,WAS,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmujb8fl0pllf47jp4r3",7
Austin Robbins,Austin,Robbins,1971-03-01,,DT,99,77,300,GB,,,
Austin Roberts,Austin,Roberts,1995-12-03,UCLA,TE,42,74,230,LAC,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mov266gzsghmbm2kxekp",
Austin Schlottmann,Austin,Schlottmann,1995-09-18,Texas Christian,C,65,78,300,NYG,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q5nxacq2bq7u7sadwhnw",
Austin Scott,Austin,Scott,,,RB,36,71,225,CLE,,,
Austin Seferian-Jenkins,Austin,Seferian-Jenkins,1992-09-29,Washington,TE,88,77,262,NE,TB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvuoyejl5hzfzrkfezuj",2
Austin Seibert,Austin,Seibert,1996-11-15,Oklahoma,K,3,69,214,WAS,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ubdrkk43d3tlggqeq0en",5
Austin Shepherd,Austin,Shepherd,1992-05-28,Alabama,OT,74,76,327,MIN,MIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tc4mttlrww2nmwc4b9w7",7
Austin Spitler,Austin,Spitler,1986-10-26,,LB,54,74,250,BAL,,,
Austin Stogner,Austin,Stogner,2000-01-12,Oklahoma,TE,88,78,258,ATL,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h33jsanleggrmzmxlptw",
Austin Sylvester,Austin,Sylvester,1988-04-15,,RB,40,73,248,DEN,,,
Austin Trammell,Austin,Trammell,1998-07-04,Rice,WR,86,70,185,JAX,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/spxcsfhejojjtk2ruqbw",
Austin Traylor,Austin,Traylor,1993-09-03,Wisconsin,TE,87,75,255,DET,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mxmi7iepd10ie7bn4hqm",
Austin Walter,Austin,Walter,1996-08-17,Rice,RB,32,68,202,LV,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ra41toaybxgxojhemusk",
Austin Watkins,Austin,Watkins,1998-02-16,Alabama-Birmingham,WR,41,75,210,PHI,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ih6pmdquwbfdl8jq5o8u",
Austin Wells,Austin,Wells,,,TE,45,75,255,DET,,,
Austin Wentworth,Austin,Wentworth,1990-05-10,Fresno State,G,72,76,306,MIN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxrtm04mske40w0pb1jt",
Austin Wheatley,Austin,Wheatley,1977-11-16,,TE,84,75,254,NO,,,
Austin Willis,Austin,Willis,,,WR,,69,175,BUF,,,
Austin Wolf,Austin,Wolf,1994-10-12,Akron,WR,15,75,190,ARI,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nsauyaomyaa6a4jrldd6",
Austin Wuebbels,Austin,Wuebbels,,,G,62,76,295,DEN,,,
Auston English,Auston,English,1987-03-10,,DT,94,75,250,CLE,,,
Austrian Robinson,Austrian,Robinson,,,DT,77,76,300,CAR,,,
Autry Denson,Autry,Denson,1976-12-08,,RB,40,70,203,DET,,,
Auzoyah Alufohai,Auzoyah,Alufohai,1996-10-16,West Georgia,DT,98,76,320,JAX,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nw6m9k5akbyy0dbbkwft",
Aveion Cason,Aveion,Cason,1979-07-12,,RB,36,70,215,DET,,,
Averell Spicer,Averell,Spicer,,,DT,76,73,305,CHI,,,
Avery Anderson,Avery,Anderson,1973-03-16,,WR,16,72,200,IND,,,
Avery Cunningham,Avery,Cunningham,,,DB,43,71,200,LA,,,
Avery Davis,Avery,Davis,,Notre Dame,WR,84,71,202,DET,,,
Avery Gennesy,Avery,Gennesy,1994-02-06,Texas A&M,OG,67,75,318,TEN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pnlbn4ypwqhatdnpwuh0",
Avery Jones,Avery,Jones,1999-10-20,Auburn,C,66,76,307,TB,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sapeur02qvposfliqtyw",
Avery Moss,Avery,Moss,1994-09-16,Youngstown State,DE,93,75,266,MIA,NYG,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m85q3unm5joefky38kzi",5
Avery Williams,Avery,Williams,1994-09-02,Temple,LB,50,70,225,HOU,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bpxxjv45ljgcozgd2dii",
Avery Williams,Avery,Williams,1998-07-15,Boise State,RB,26,69,195,ATL,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdmc7wmuqw6wc7cgxwck",5
Avery Williamson,Avery,Williamson,1992-03-09,Kentucky,ILB,53,73,246,DEN,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dbgdjdgvpwbryecsrvrh",5
Avery Young,Avery,Young,,Rutgers,FS,39,73,205,TB,,,
Avery Young,Avery,Young,1992-11-12,Auburn,OT,75,77,316,SEA,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ff8rfnwgt1qg1hcbtct0",
Aviante Collins,Aviante,Collins,1993-04-21,Texas Christian,T,74,76,292,CHI,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wn4w1ehjdxdx3svkltwo",
Avion Black,Avion,Black,1977-04-24,,WR,88,71,185,HOU,,,
Avius Capers,Avius,Capers,,,WR,16,69,195,CAR,,,
Avon Cobourne,Avon,Cobourne,1979-03-06,,RB,31,68,205,DET,,,
Avonte Maddox,Avonte,Maddox,1996-03-31,Pittsburgh,CB,29,69,184,PHI,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fwzfhbgtcauaags08zlf",4
Ayanga Okpokowuruk,Ayanga,Okpokowuruk,,,DE,,74,253,CLE,,,
Ayinde Eley,Ayinde,Eley,1998-10-22,Georgia Tech,ILB,43,75,233,CAR,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c1ylhriknyhwnwmlaeuj",
Ayir Asante,Ayir,Asante,2001-02-27,Wyoming,WR,19,72,178,NYG,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az2zn3pxbdlmo56kxune",
Ayo Oyelola,Ayo,Oyelola,1998-10-19,No College,FS,17,77,272,PIT,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y2hk7ovhbqojnjh0iziw",
Az-Zahir Hakim,Az-Zahir,Hakim,1977-06-03,,WR,81,70,190,MIA,,,
Azeem Victor,Azeem,Victor,1995-09-19,Washington,LB,57,75,231,SEA,OAK,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nm7tdfyo5yfgsrsjr4sm",6
Azeez Al-Shaair,Azeez,Al-Shaair,1997-08-04,Florida Atlantic,ILB,0,74,228,HOU,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ds54eikn20fpelbmft71",
Azeez Ojulari,Azeez,Ojulari,2000-06-16,Georgia,DE,51,74,250,NYG,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ti7us5ij02gaysnn726t",2
Aziz Shittu,Aziz,Shittu,1994-07-27,Stanford,DT,67,74,288,PHI,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qah6hgk7hdazj7c4vovj",
Azizi Hearn,Azizi,Hearn,1999-06-05,UCLA,CB,31,74,206,NYG,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkmbeiy2yw3vuateypxv",
Azur Kamara,Azur,Kamara,1998-09-26,Kansas,DE,93,76,235,KC,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u24qqjqcd9zqlvbjhsan",
B.J. Askew,B.J.,Askew,1980-08-19,,FB,35,75,233,TB,,,
B.J. Baylor,Benjamin,Baylor,1998-09-08,Oregon State,RB,36,71,205,ATL,,,
B.J. Bello,Amin,Bello,1994-10-31,Illinois State,MLB,53,75,229,TEN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcodwdsis92iva0h2wft",
B.J. Blunt,B.J.,Blunt,1995-04-21,McNeese State,LB,48,73,220,WAS,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xud2yi3zu0d3sjffuqbd",
B.J. Clay,B.J.,Clay,1995-01-18,Georgia State,CB,38,72,190,LAC,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nutmxitso0dkold70kdh",
B.J. Coleman,B.J.,Coleman,,,QB,9,75,231,GB,,,
B.J. Cunningham,B.J.,Cunningham,1989-05-29,,WR,,74,215,CHI,,,
B.J. Daniels,B.J.,Daniels,1989-10-24,South Florida,WR,35,71,217,ATL,SF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hgb4nlos0ngzdfbbnxeo",7
B.J. Emmons,Cedric,Emmons,1997-07-03,Florida Atlantic,RB,44,72,220,HOU,,,
B.J. Finney,Benjamin,Finney,1991-10-26,Kansas State,C,67,76,318,PIT,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n37x9nljgnvondz5qx1p",
B.J. Goodson,B.J.,Goodson,1993-05-29,Clemson,ILB,48,73,242,NYJ,NYG,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fr8gkejeypcoopk47dh0",4
B.J. Hill,Bobby,Hill,1995-04-20,North Carolina State,DT,92,75,311,CIN,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/urlcerw3yf7r2vdk9kxb",3
B.J. Johnson,B.J.,Johnson,,,WR,2,71,207,DEN,,,
B.J. Johnson,B.J.,Johnson,1993-02-22,Georgia Southern,WR,83,73,214,SF,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zd2jfww39ietue5fp9wm",
B.J. Larsen,B.J.,Larsen,,,DE,69,77,264,BUF,,,
B.J. Lowery,B.J.,Lowery,,,DB,30,71,193,DEN,,,
B.J. McBryde,B.J.,McBryde,,,DE,60,77,304,SF,,,
B.J. Ojulari,Jamiu,Ojulari,2002-04-05,Louisiana State,OLB,18,75,250,ARI,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/murlp50zqdtinggqewap",2
B.J. Raji,B.J.,Raji,1986-07-11,Boston College,NT,90,74,337,GB,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bzwbflnlm7rx6hwmje81",
B.J. Sams,B.J.,Sams,1980-10-29,,RB,30,70,185,KC,,,
B.J. Sander,B.J.,Sander,1980-07-29,,P,11,76,218,GB,,,
B.J. Symons,B.J.,Symons,,,QB,10,73,210,CHI,,,
B.J. Tucker,B.J.,Tucker,1980-10-12,,DB,20,70,192,SF,,,
B.J. Ward,B.J.,Ward,1981-11-04,,DB,28,75,210,OAK,,,
B.J. Wilson,Alan,Wilson,,Quincy,T,60,78,320,CAR,,,
B.T. Potter,Benjamin,Potter,,Clemson,K,3,70,200,PIT,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n1coud7969owjvy8sj5f",
B.T. Sanders,B.T.,Sanders,1995-06-29,Nicholls State,DB,47,72,195,BUF,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vg0tascokj4b8fvsgfsj",
B.W. Webb,William,Webb,1990-05-03,William &amp; Mary,CB,35,71,190,SF,DAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wr3gbimxpdakiq72abix",4
BJ Thompson,B.J.,Thompson,1999-03-23,Stephen F. Austin,DE,53,78,235,KC,KC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y8ahoqoytfuw62piwnjc",5
Baba Oshinowo,Baba,Oshinowo,1983-01-14,,DT,,73,325,PHI,,,
Babatunde Aiyegbusi,Babatunde,Aiyegbusi,1988-05-26,No College,T,69,81,345,MIN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lnlthdo3xumqqt5rcquw",
Bacarri Rambo,Bacarri,Rambo,1990-06-27,Georgia,DB,30,72,211,BUF,WAS,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o0uap11icpksvebqmrad",6
Badara Traore,Badara,Traore,1997-03-12,Louisiana State,T,76,79,320,CAR,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iohh2k0luvryzgmdljln",
Bailey Gaither,Bailey,Gaither,1997-01-11,San Jose State,WR,87,73,182,BAL,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bd2xkexfejwaquxpszbn",
Bailey Zappe,Bailey,Zappe,1999-04-26,Western Kentucky,QB,2,73,220,CLE,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m0aps8mb4jev4t4tduir",4
Bakari Grant,Bakari,Grant,,,WR,13,75,195,SF,,,
Baker Mayfield,Baker,Mayfield,1995-04-14,Oklahoma,QB,6,73,215,TB,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xrbgtbyy8a7l0ux13hjy",1
Bam Bradley,Bam,Bradley,1994-06-26,Pittsburgh,ILB,53,71,232,BAL,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ooat9cqz0erzwjegqq2p",
Bam Morris,Bam,Morris,1972-01-13,,RB,39,72,259,KC,,,
Bam Olaseni,Bamidele,Olaseni,,Utah,T,79,80,330,LV,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/upqgeva6v1l21k5fryuo",
Bani Gbadyu,Bani,Gbadyu,,,LB,48,73,240,OAK,,,
Baraka Atkins,Baraka,Atkins,1984-09-28,,DE,98,76,265,NO,,,
Barkevious Mingo,Barkevious,Mingo,1990-10-04,Louisiana State,OLB,52,77,235,ATL,CLE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zvxz5rvgtwx8k53ljx3j",1
Barney Bussey,Barney,Bussey,1962-05-20,,SS,,72,210,TB,,,
Baron Batch,Baron,Batch,1987-12-21,,RB,20,70,210,PIT,,,
Baron Browning,Baron,Browning,1999-02-19,Ohio State,OLB,53,75,240,ARI,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/scnnn5dpl1gqnvldi3rk",3
Baron Rollins,Baron,Rollins,1970-07-23,,G,,76,335,NO,,,
Barret Robbins,Barret,Robbins,1973-08-26,,C,63,75,320,OAK,,,
Barrett Brooks,Barrett,Brooks,1972-05-05,,T,72,76,325,PIT,,,
Barrett Gouger,Barrett,Gouger,1993-09-30,Vanderbilt,C,61,76,308,LAC,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tajk1w0bmmubk6szj8go",
Barrett Green,Barrett,Green,1977-10-29,,LB,60,72,231,HOU,,,
Barrett Jones,Barrett,Jones,1990-05-25,,G,77,76,308,PHI,,,
Barrett Ruud,Barrett,Ruud,1983-05-20,,ILB,54,74,241,HOU,,,
Barrington Wade,Barrington,Wade,1998-03-16,Iowa,ILB,17,73,236,CHI,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lvdwrvqvgwbe0jyn53jh",
Barron Miles,Barron,Miles,1972-01-01,,DB,,68,165,PIT,,,
Barron Tanner,Barron,Tanner,1973-09-14,,DT,92,75,347,ARI,,,
Barron Wortham,Barron,Wortham,1969-11-01,,MLB,57,71,245,DAL,,,
Barry Booker,Barry,Booker,,,DT,72,76,285,TEN,,,
Barry Cantrell,Barry,Cantrell,1976-11-02,,K,10,73,195,DAL,,,
Barry Church,Barry,Church,1988-02-11,Toledo,SS,42,74,218,JAX,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dy7p4v3wpjkhfksg3hj4",
Barry Cofield,Barry,Cofield,1984-03-19,Northwestern,NT,98,76,303,NYG,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/amszyazejbj8n0bz1naj",
Barry Foster,Barry,Foster,1968-12-08,,RB,,70,218,PIT,,,
Barry Gardner,Barry,Gardner,1976-12-13,,LB,47,73,245,NE,,,
Barry Hall,Barry,Hall,1977-11-23,,T,72,78,311,HOU,,,
Barry Minter,Barry,Minter,1970-01-28,,LB,50,74,245,CLE,,,
Barry Richardson,Barry,Richardson,1986-05-15,,OT,73,78,319,DET,,,
Barry Rose,Barry,Rose,1968-07-28,,WR,,72,185,DEN,,,
Barry Sanders,Barry,Sanders,1968-07-16,,HB,20,68,200,DET,,,
Barry Sims,Barry,Sims,1974-12-01,,T,65,77,300,SF,,,
Barry Stokes,Barry,Stokes,1973-12-20,,OT,75,76,310,NE,,,
Barry Turner,Barry,Turner,1987-01-07,,DE,62,75,265,DET,,,
Barry Wagner,Barry,Wagner,1967-11-24,,WR,,75,213,CHI,,,
Barry Wesley,Barry,Wesley,1999-07-14,Colorado State,T,69,79,310,ATL,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wicsjgiie6fenbirjb20",
Barry Wilburn,Barry,Wilburn,1963-12-09,,DB,45,75,196,PHI,,,
Barry Word,Barry,Word,1963-01-17,,RB,,74,242,ARI,,,
Bart Houston,Bart,Houston,1992-12-16,Wisconsin,QB,8,76,235,PIT,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/evegito5bg3uggk1diea",
Bart Johnson,Bart,Johnson,,,WR,13,72,195,CIN,,,
